pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,2022-10-04,92.6,-1.98,6.0,"Assad, Javier",663697,665871,,ball,,,,,14.0,Jonathan India strikes out swinging.,R,R,R,CIN,CHC,B,,,0,1,2022,-0.36,1.55,1.33,1.54,,,,0,1,Bot,,,,,,,9.263013953719495,-134.2449669804309,-8.979392947110766,-6.394976198388557,29.291799493870418,-11.541989333386702,3.69,1.66,,,,92.8,2097.0,6.6,663243,575929,663845,606019,621550,663538,664023,666624,673548,53.86,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.0,0.028,,,,-0.028,,0,0,0.547,0.547,24,25,25,26,1,0,5.0,1.0,,,1.13,0.36,0.36,50.3
FF,2022-10-04,92.5,-2.07,6.01,"Assad, Javier",663697,665871,,foul,,,,,6.0,Jonathan India strikes out swinging.,R,R,R,CIN,CHC,S,,,0,0,2022,-0.76,1.39,0.32,2.71,,,,0,1,Bot,,,,,,,7.753318171527293,-134.43966459607608,-5.607096630800623,-10.899032762906591,29.025261825825723,-14.325391259095634,3.28,1.53,,,,92.6,2093.0,6.4,663243,575929,663845,606019,621550,663538,664023,666624,673548,54.09,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.0,-0.038,,,,0.038,,0,0,0.547,0.547,24,25,25,26,1,0,5.0,1.0,,,1.28,0.76,0.76,48.2
FC,2022-09-29,89.3,-2.22,5.83,"Assad, Javier",547180,665871,single,hit_into_play,,,,,14.0,Bryce Harper singles on a line drive to left fielder Ian Happ.   Rhys Hoskins to 2nd.,R,L,R,CHC,PHI,X,7.0,line_drive,0,1,2022,0.21,0.71,0.86,1.82,,,656555.0,0,6,Top,86.78,105.92,,,,,7.178909430211974,-129.69482907495254,-5.29914648349541,0.6545385221052511,29.99171092320382,-23.14811084155608,3.14,1.56,170.0,66.1,21.0,89.3,2029.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.85,0.726,0.653,0.9,1.0,1.0,0.0,4.0,44,2,Cutter,2,0,0,2,0,2,0,2,Infield shift,Standard,195.0,-0.081,0.499,,,0.758,-0.499,88.0,2,-2,0.735,0.265,24,29,25,30,3,2,6.0,1.0,5.0,1.0,2.18,-0.21,0.21,45.9
FC,2022-09-29,89.1,-2.09,5.74,"Assad, Javier",547180,665871,,foul,,,,,9.0,Bryce Harper singles on a line drive to left fielder Ian Happ.   Rhys Hoskins to 2nd.,R,L,R,CHC,PHI,S,,,0,0,2022,0.06,1.04,0.33,1.98,,,656555.0,0,6,Top,,,,,,,5.83665305533428,-129.63298864187576,-5.435824303602827,-0.469819714052704,26.42969452589972,-19.464846408792376,3.14,1.56,83.0,75.6,6.0,89.6,1873.0,6.5,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.98,,,,,,,,44,1,Cutter,2,0,0,2,0,2,0,2,Infield shift,Standard,197.0,0.0,-0.044,,,,0.044,88.0,2,-2,0.735,0.265,24,29,25,30,3,2,6.0,1.0,5.0,1.0,1.82,-0.06,0.06,45.0
SI,2022-09-29,92.3,-2.0,5.76,"Assad, Javier",656555,665871,walk,ball,,,,,13.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,B,,,3,2,2022,-1.35,0.92,-0.83,0.9,,,,0,6,Top,,,,,,,5.954612850973204,-134.10390638704618,-8.558609310686114,-17.623891613444904,30.803805351561948,-19.338617998406622,3.6,1.7,,,,92.6,1972.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.8,,0.688744,0.7,1.0,0.0,0.0,,43,6,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard,208.0,-0.054,0.357,,,,-0.357,,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.78,1.35,1.35,50.6
SI,2022-09-29,91.0,-1.85,5.82,"Assad, Javier",656555,665871,,foul,,,,,1.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,S,,,3,1,2022,-1.25,0.76,-0.81,3.07,,,,0,6,Top,,,,,,,5.314317754411826,-132.42265994381367,-2.6577148856866906,-15.863579008419832,27.85297984341944,-22.82646056054261,3.54,1.67,165.0,95.3,12.0,91.7,1796.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.82,,,,,,,,43,5,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard,209.0,0.0,-0.085,,,,0.085,95.3,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.99,1.25,1.25,50.0
SI,2022-09-29,90.3,-1.89,5.82,"Assad, Javier",656555,665871,,called_strike,,,,,11.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,S,,,3,0,2022,-1.19,0.65,-0.87,2.78,,,,0,6,Top,,,,,,,5.092620844886062,-131.44039477502275,-3.0607104492995107,-14.823412502853037,26.168266055068003,-24.217452431942963,3.55,1.69,,,,91.1,1792.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.85,,,,,,,,43,4,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard,209.0,0.0,-0.085,,,,0.085,,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,2.13,1.19,1.19,53.5
SI,2022-09-29,90.5,-1.98,5.9,"Assad, Javier",656555,665871,,ball,,,,,11.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,B,,,2,0,2022,-1.42,0.86,-1.44,3.84,,,,0,6,Top,,,,,,,4.402386979690653,-131.74074302522217,-1.044057585764874,-17.416865067656857,29.36550018869247,-22.148221493898316,3.51,1.7,,,,90.8,1987.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.93,,,,,,,,43,3,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard,206.0,0.0,0.149,,,,-0.149,,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.93,1.42,1.42,49.8
SI,2022-09-29,89.5,-1.84,5.96,"Assad, Javier",656555,665871,,ball,,,,,11.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,B,,,1,0,2022,-1.32,0.66,-1.64,3.66,,,,0,6,Top,,,,,,,3.3187025444076053,-130.3110188997569,-1.0592502396511358,-15.757657225519472,28.683076952205845,-24.679823748955027,3.62,1.72,,,,89.8,1774.0,6.5,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.96,,,,,,,,43,2,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard,202.0,0.0,0.07,,,,-0.07,,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,2.19,1.32,1.32,50.4
SL,2022-09-29,78.9,-1.94,5.85,"Assad, Javier",656555,665871,,ball,,,,,13.0,Rhys Hoskins walks.,R,R,R,CHC,PHI,B,,,0,0,2022,0.53,0.21,-1.01,2.41,,,,0,6,Top,,,,,,,1.0314613351970514,-114.98717960219275,-1.1242767879543063,4.5336740798819575,20.577982413157837,-30.316920892130852,3.54,1.67,,,,79.0,2224.0,6.2,663110,575929,623520,666624,621550,663538,664023,676369,673548,54.3,,,,,,,,43,1,Slider,2,0,0,2,0,2,0,2,Infield shift,Standard,73.0,0.0,0.037,,,,-0.037,,2,-2,0.789,0.211,24,29,25,29,3,2,6.0,1.0,5.0,1.0,3.43,-0.53,-0.53,50.4
FC,2022-09-29,90.8,-2.28,5.65,"Assad, Javier",656941,665871,strikeout,called_strike,,,,,7.0,Kyle Schwarber called out on strikes.,R,L,R,CHC,PHI,S,2.0,,2,2,2022,0.07,0.82,-0.59,1.72,,,665155.0,2,5,Top,,,,,,,4.109254435731327,-132.1016176268676,-5.718625656653058,-0.02763792051219,28.477449713061382,-21.50489078632413,3.33,1.5,,,,91.4,2077.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.82,,0.0,0.0,1.0,0.0,0.0,,37,5,Cutter,1,0,0,1,0,1,0,1,Infield shift,Standard,192.0,0.033,-0.223,,,,0.223,,1,-1,0.68,0.32,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.94,-0.07,0.07,43.6
FC,2022-09-29,89.3,-1.99,5.73,"Assad, Javier",656941,665871,,foul,,,,,3.0,Kyle Schwarber called out on strikes.,R,L,R,CHC,PHI,S,,,2,1,2022,0.13,0.88,0.62,2.83,,,665155.0,2,5,Top,,,,,,,6.192324857403647,-129.9457295012039,-2.9679367085639825,0.1413468578608408,27.774937189592485,-21.78936422290166,3.3,1.54,10.0,100.5,-16.0,89.7,2109.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.92,,,,,,,,37,4,Cutter,1,0,0,1,0,1,0,1,Infield shift,Standard,201.0,0.0,-0.06,,,,0.06,100.5,1,-1,0.68,0.32,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.98,-0.13,0.13,45.3
CH,2022-09-29,85.8,-1.75,5.84,"Assad, Javier",656941,665871,,ball,,,,,13.0,Kyle Schwarber called out on strikes.,R,L,R,CHC,PHI,B,,,1,1,2022,-1.2,0.46,-0.68,0.81,,,665155.0,2,5,Top,,,,,,,4.992681820912764,-124.80447106616984,-6.621568481554727,-13.563425902162615,24.31659787843687,-26.283404188022224,3.33,1.63,,,,86.5,1367.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.83,,,,,,,,37,3,Changeup,1,0,0,1,0,1,0,1,Infield shift,Standard,237.0,0.0,0.034,,,,-0.034,,1,-1,0.68,0.32,24,29,25,29,3,2,6.0,1.0,5.0,1.0,2.63,1.2,-1.2,51.1
FC,2022-09-29,89.3,-2.29,5.82,"Assad, Javier",656941,665871,,foul,,,,,6.0,Kyle Schwarber called out on strikes.,R,L,R,CHC,PHI,S,,,1,0,2022,0.11,0.88,0.59,2.68,,,665155.0,2,5,Top,,,,,,,6.9211464080618805,-129.9191073950386,-3.6227295966523303,-0.1415296601175738,26.74154696350947,-21.584499149668147,3.3,1.54,4.0,63.4,-32.0,90.0,1963.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.84,,,,,,,,37,2,Cutter,1,0,0,1,0,1,0,1,Infield shift,Standard,209.0,0.0,-0.049,,,,0.049,88.0,1,-1,0.68,0.32,24,29,25,29,3,2,6.0,1.0,5.0,1.0,1.97,-0.11,0.11,47.9
FC,2022-09-29,89.1,-2.13,5.71,"Assad, Javier",656941,665871,,ball,,,,,14.0,Kyle Schwarber called out on strikes.,R,L,R,CHC,PHI,B,,,0,0,2022,-0.04,0.86,0.73,1.5,,,665155.0,2,5,Top,,,,,,,7.1556745826477455,-129.4779643490547,-6.109968649476434,-2.0264852758416247,28.58927038495909,-21.402655573847024,3.4,1.65,,,,89.5,1956.0,6.8,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.75,,,,,,,,37,1,Cutter,1,0,0,1,0,1,0,1,Infield shift,Standard,191.0,0.0,0.038,,,,-0.038,,1,-1,0.68,0.32,24,29,25,29,3,2,6.0,1.0,5.0,1.0,2.03,0.04,-0.04,45.7
SL,2022-09-29,82.5,-1.89,5.81,"Assad, Javier",663837,665871,field_out,hit_into_play,,,,,9.0,Matt Vierling flies out to right fielder Seiya Suzuki.,R,R,R,CHC,PHI,X,9.0,fly_ball,0,0,2022,0.53,0.24,0.61,1.75,,,665155.0,1,5,Top,164.76,79.24,,,,,4.674329437258341,-120.15081535975447,-3.245930889631312,4.2535312439993,22.73559823972143,-29.392823517727994,3.38,1.62,313.0,91.0,29.0,83.1,2215.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.93,0.097,0.137,0.0,1.0,0.0,0.0,3.0,36,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,77.0,0.04,-0.255,,,0.227,0.255,91.0,1,-1,0.64,0.36,24,25,25,26,2,1,6.0,1.0,5.0,2.0,3.09,-0.53,-0.53,51.5
FF,2022-09-29,92.5,-2.23,5.81,"Assad, Javier",665155,665871,single,hit_into_play,,,,,12.0,Nick Maton singles on a line drive to right fielder Seiya Suzuki.,R,L,R,CHC,PHI,X,9.0,line_drive,1,2,2022,-0.37,1.59,0.43,3.78,,,,1,5,Top,190.78,131.43,,,,,7.616760407986432,-134.44145306549763,-2.7347647954267664,-6.26653637829961,33.31115053164133,-12.67907732138444,3.15,1.52,196.0,76.3,21.0,92.3,2153.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.91,0.96,0.923,0.9,1.0,1.0,0.0,4.0,35,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,209.0,-0.036,0.485,,,1.092,-0.485,88.0,1,-1,0.676,0.324,24,25,25,25,2,1,6.0,4.0,5.0,2.0,1.11,0.37,-0.37,48.0
SI,2022-09-29,92.1,-1.91,5.81,"Assad, Javier",665155,665871,,foul,,,,,7.0,Nick Maton singles on a line drive to right fielder Seiya Suzuki.,R,L,R,CHC,PHI,S,,,1,1,2022,-1.33,1.12,-0.76,1.91,,,,1,5,Top,,,,,,,5.855371337616179,-133.92479409805773,-6.547987725820133,-17.30223430610646,28.364642920302067,-17.41114596408142,3.15,1.52,114.0,68.4,73.0,92.7,2035.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.88,,,,,,,,35,3,Sinker,1,0,0,1,0,1,0,1,Infield shift,Standard,202.0,0.0,-0.057,,,,0.057,88.0,1,-1,0.676,0.324,24,25,25,25,2,1,6.0,4.0,5.0,2.0,1.56,1.33,-1.33,50.4
SI,2022-09-29,91.3,-2.07,5.79,"Assad, Javier",665155,665871,,swinging_strike,,,,,11.0,Nick Maton singles on a line drive to right fielder Seiya Suzuki.,R,L,R,CHC,PHI,S,,,1,0,2022,-1.24,1.12,-1.04,2.49,,,,1,5,Top,,,,,,,5.323691561846134,-132.84152816927488,-4.868743760387862,-15.881706876020289,29.27187315319486,-18.025015768631626,3.15,1.52,,,,92.0,1932.0,6.8,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.74,,,,,,,,35,2,Sinker,1,0,0,1,0,1,0,1,Infield shift,Standard,207.0,0.0,-0.049,,,,0.049,,1,-1,0.676,0.324,24,25,25,25,2,1,6.0,4.0,5.0,2.0,1.62,1.24,-1.24,50.1
FF,2022-09-29,91.9,-2.07,5.77,"Assad, Javier",665155,665871,,ball,,,,,12.0,Nick Maton singles on a line drive to right fielder Seiya Suzuki.,R,L,R,CHC,PHI,B,,,0,0,2022,-0.52,1.48,1.07,3.78,,,,1,5,Top,,,,,,,9.10944960007835,-133.55773536502065,-2.3390345708868283,-8.25584675064566,30.40473658524702,-14.251136954300597,3.09,1.59,,,,91.9,2162.0,6.5,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.99,,,,,,,,35,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,204.0,0.0,0.036,,,,-0.036,,1,-1,0.676,0.324,24,25,25,25,2,1,6.0,4.0,5.0,2.0,1.24,0.52,-0.52,46.5
ST,2022-09-29,79.7,-1.76,5.88,"Assad, Javier",516416,665871,field_out,hit_into_play,,,,,3.0,Jean Segura lines out to center fielder Nelson Velazquez.,R,R,R,CHC,PHI,X,8.0,line_drive,0,2,2022,1.19,0.08,0.29,2.86,,,,0,5,Top,121.15,61.82,,,,,2.2750788293767736,-116.18581549586108,-0.1081942964550606,10.465152864705932,19.717302687058773,-31.663570058030952,2.97,1.39,340.0,99.9,18.0,80.6,2285.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.89,0.411,0.489,0.0,1.0,0.0,0.0,4.0,34,3,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,63.0,0.032,-0.157,,,0.739,0.157,99.9,1,-1,0.644,0.356,24,32,25,32,2,1,6.0,1.0,5.0,1.0,3.47,-1.19,-1.19,54.0
SI,2022-09-29,89.9,-1.88,5.88,"Assad, Javier",516416,665871,,foul,,,,,8.0,Jean Segura lines out to center fielder Nelson Velazquez.,R,R,R,CHC,PHI,S,,,0,1,2022,-1.23,0.9,-0.27,1.67,,,,0,5,Top,,,,,,,6.635863991939486,-130.59093048464842,-6.318691257045886,-15.47050232541964,29.70793721277213,-20.72307973965717,2.97,1.39,,,,90.1,1835.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.83,,,,,,,,34,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,203.0,0.0,-0.051,,,,0.051,,1,-1,0.644,0.356,24,32,25,32,2,1,6.0,1.0,5.0,1.0,1.95,1.23,1.23,54.4
SI,2022-09-29,91.5,-1.94,5.95,"Assad, Javier",516416,665871,,called_strike,,,,,2.0,Jean Segura lines out to center fielder Nelson Velazquez.,R,R,R,CHC,PHI,S,,,0,0,2022,-1.45,1.26,0.01,2.53,,,,0,5,Top,,,,,,,8.086697218258282,-132.78274729218649,-5.420173863443672,-18.97210886191751,31.544580562729628,-16.305864785303516,2.99,1.43,,,,91.4,1900.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.85,,,,,,,,34,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,203.0,0.0,-0.038,,,,0.038,,1,-1,0.644,0.356,24,32,25,32,2,1,6.0,1.0,5.0,1.0,1.5,1.45,1.45,54.1
FF,2022-09-29,92.9,-1.94,5.8,"Assad, Javier",669016,665871,field_out,hit_into_play,,,,,9.0,Brandon Marsh flies out to left fielder Ian Happ.,R,L,R,CHC,PHI,X,7.0,fly_ball,1,2,2022,-0.57,1.36,0.55,1.89,,,547180.0,2,4,Top,69.45,104.69,,,,,7.639647065579243,-134.93223109118165,-7.235756813556424,-8.607374460485184,28.901545196164733,-14.110415484451895,3.11,1.42,273.0,94.1,41.0,93.2,2297.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.94,0.006,0.005,0.0,1.0,0.0,0.0,3.0,30,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212.0,0.029,-0.189,,,0.006,0.189,94.1,1,-1,0.661,0.339,24,24,25,25,2,1,6.0,1.0,5.0,1.0,1.28,0.57,-0.57,47.6
FF,2022-09-29,92.2,-1.96,5.76,"Assad, Javier",669016,665871,,swinging_strike,,,,,2.0,Brandon Marsh flies out to left fielder Ian Happ.,R,L,R,CHC,PHI,S,,,1,1,2022,-0.6,1.57,0.05,2.9,,,547180.0,2,4,Top,,,,,,,6.447949191375308,-134.01223112184078,-4.794981753546499,-8.756071159067337,32.000880370178315,-12.525877603036012,3.11,1.42,,,,92.1,2305.0,6.5,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.97,,,,,,,,30,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,213.0,0.0,-0.06,,,,0.06,,1,-1,0.661,0.339,24,24,25,25,2,1,6.0,1.0,5.0,1.0,1.15,0.6,-0.6,46.6
SI,2022-09-29,93.3,-1.91,5.84,"Assad, Javier",669016,665871,,called_strike,,,,,7.0,Brandon Marsh flies out to left fielder Ian Happ.,R,L,R,CHC,PHI,S,,,1,0,2022,-1.17,1.11,-0.66,1.43,,,547180.0,2,4,Top,,,,,,,5.8252539694008805,-135.6243347340663,-8.055316493749515,-15.747360160945474,29.598136203585963,-16.88681194908209,3.07,1.5,,,,93.8,2014.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.88,,,,,,,,30,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,310.0,0.0,-0.049,,,,0.049,,1,-1,0.661,0.339,24,24,25,25,2,1,6.0,1.0,5.0,1.0,1.51,1.17,-1.17,50.8
CH,2022-09-29,85.9,-1.89,5.75,"Assad, Javier",669016,665871,,blocked_ball,,,,,13.0,Brandon Marsh flies out to left fielder Ian Happ.,R,L,R,CHC,PHI,B,,,0,0,2022,-1.23,1.0,-0.66,0.1,,,547180.0,2,4,Top,,,,,,,5.4368039693995485,-124.72268363331904,-9.095022450983766,-13.984534799917522,27.457635201158013,-20.05235230353381,2.99,1.5,,,,86.0,2623.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.83,,,,,,,,30,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,158.0,0.0,0.038,,,,-0.038,,1,-1,0.661,0.339,24,24,25,25,2,1,6.0,1.0,5.0,1.0,2.13,1.23,-1.23,50.4
SI,2022-09-29,92.9,-1.72,5.94,"Assad, Javier",664761,665871,field_out,hit_into_play,,,,,11.0,Alec Bohm pops out softly to catcher Willson Contreras in foul territory.,R,R,R,CHC,PHI,X,2.0,popup,2,2,2022,-1.29,1.17,-1.83,3.05,,,547180.0,1,4,Top,128.51,219.68,,,,,2.5541318446280505,-135.21419080120447,-4.1752601837041885,-16.27910792433458,32.24657067258946,-17.14422641014398,3.42,1.52,39.0,52.5,85.0,93.2,1911.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.86,0.006,0.006,0.0,1.0,0.0,0.0,1.0,29,5,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,244.0,0.036,-0.23,,,0.007,0.23,88.0,1,-1,0.625,0.375,24,25,25,26,2,1,6.0,1.0,5.0,1.0,1.49,1.29,1.29,52.8
ST,2022-09-29,82.4,-1.9,5.84,"Assad, Javier",664761,665871,,blocked_ball,,,,,13.0,Alec Bohm pops out softly to catcher Willson Contreras in foul territory.,R,R,R,CHC,PHI,B,,,1,2,2022,1.04,0.75,-0.47,0.59,,,547180.0,1,4,Top,,,,,,,1.229683014921032,-119.82785565982756,-6.861609587674389,9.800789573657967,23.662047899861612,-23.850588424172564,3.38,1.48,,,,82.8,2242.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.88,,,,,,,,29,4,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,67.0,0.0,0.049,,,,-0.049,,1,-1,0.625,0.375,24,25,25,26,2,1,6.0,1.0,5.0,1.0,2.62,-1.04,-1.04,52.5
SL,2022-09-29,81.3,-1.9,5.82,"Assad, Javier",664761,665871,,foul,,,,,8.0,Alec Bohm pops out softly to catcher Willson Contreras in foul territory.,R,R,R,CHC,PHI,S,,,1,1,2022,0.24,0.3,0.12,1.72,,,547180.0,1,4,Top,,,,,,,4.085802657619111,-118.3379992987992,-3.1816053138439173,1.5098084720665423,22.69432210466696,-28.973429419061027,3.42,1.52,3.0,75.8,-36.0,81.9,2279.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.82,,,,,,,,29,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,80.0,0.0,-0.059,,,,0.059,88.0,1,-1,0.625,0.375,24,25,25,26,2,1,6.0,1.0,5.0,1.0,3.15,-0.24,-0.24,53.0
SL,2022-09-29,81.6,-1.89,5.83,"Assad, Javier",664761,665871,,ball,,,,,7.0,Alec Bohm pops out softly to catcher Willson Contreras in foul territory.,R,R,R,CHC,PHI,B,,,0,1,2022,0.35,0.53,-0.56,1.51,,,547180.0,1,4,Top,,,,,,,2.3523694942853637,-118.83032153473404,-4.128735927503094,2.84794597179177,24.4753314120287,-26.56719022872451,3.37,1.56,,,,82.1,2281.0,6.8,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.73,,,,,,,,29,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,85.0,0.0,0.027,,,,-0.027,,1,-1,0.625,0.375,24,25,25,26,2,1,6.0,1.0,5.0,1.0,2.91,-0.35,-0.35,51.0
SI,2022-09-29,90.6,-1.9,5.84,"Assad, Javier",664761,665871,,foul,,,,,13.0,Alec Bohm pops out softly to catcher Willson Contreras in foul territory.,R,R,R,CHC,PHI,S,,,0,0,2022,-1.04,1.0,-1.21,2.15,,,547180.0,1,4,Top,,,,,,,3.970428209210212,-131.87731468135223,-5.501120425945133,-13.006041126258006,26.156593072976666,-19.57139697592189,3.42,1.52,,,,91.5,1901.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.85,,,,,,,,29,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,209.0,0.0,-0.041,,,,0.041,,1,-1,0.625,0.375,24,25,25,26,2,1,6.0,1.0,5.0,1.0,1.76,1.04,1.04,50.9
ST,2022-09-29,82.4,-1.84,5.82,"Assad, Javier",592663,665871,strikeout,swinging_strike,,,,,9.0,J.T. Realmuto strikes out swinging.,R,R,R,CHC,PHI,S,2.0,,0,2,2022,1.07,0.32,0.83,1.67,,,547180.0,0,4,Top,,,,,,,4.006113303089403,-119.92128667364048,-3.52182127719962,9.44534991609265,24.787377598122685,-28.60492783304767,3.63,1.69,,,,82.8,2262.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.8,,0.0,0.0,1.0,0.0,0.0,,28,3,Sweeper,1,0,0,1,0,1,0,1,Standard,Standard,83.0,0.043,-0.14,,,,0.14,,1,-1,0.582,0.418,24,31,25,31,2,1,6.0,1.0,5.0,1.0,3.06,-1.07,-1.07,53.0
SI,2022-09-29,91.9,-1.73,5.91,"Assad, Javier",592663,665871,,called_strike,,,,,8.0,J.T. Realmuto strikes out swinging.,R,R,R,CHC,PHI,S,,,0,1,2022,-1.22,1.16,0.08,1.93,,,547180.0,0,4,Top,,,,,,,7.268379236671195,-133.5465872370859,-6.8125192215517805,-16.11884844090724,27.20552863975857,-17.007680262023502,3.68,1.78,,,,92.7,1855.0,6.7,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.81,,,,,,,,28,2,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,207.0,0.0,-0.053,,,,0.053,,1,-1,0.582,0.418,24,31,25,31,2,1,6.0,1.0,5.0,1.0,1.53,1.22,1.22,53.8
SI,2022-09-29,91.8,-1.76,5.86,"Assad, Javier",592663,665871,,called_strike,,,,,13.0,J.T. Realmuto strikes out swinging.,R,R,R,CHC,PHI,S,,,0,0,2022,-1.09,1.1,-1.01,2.05,,,547180.0,0,4,Top,,,,,,,4.299555022632497,-133.6313703570246,-6.257667927455648,-13.982104602328516,26.63121043125876,-17.87462663085141,3.7,1.78,,,,92.7,1874.0,6.6,663110,575929,623520,666624,621550,663538,664023,676369,673548,53.89,,,,,,,,28,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,210.0,0.0,-0.044,,,,0.044,,1,-1,0.582,0.418,24,31,25,31,2,1,6.0,1.0,5.0,1.0,1.59,1.09,1.09,52.0
